congress,chamber,rollnumber,icpsr,cast_code,prob
88,Senate,3,7638,1,43.3
88,Senate,3,7722,1,49.5
88,Senate,3,7847,1,99.9
88,Senate,3,7958,6,100.0
88,Senate,3,8138,6,100.0
88,Senate,3,8185,1,92.1
88,Senate,3,8301,1,99.6
88,Senate,3,8593,6,99.2
88,Senate,3,8666,1,88.1
88,Senate,3,8764,6,99.1
88,Senate,3,8883,6,100.0
88,Senate,3,9141,1,73.9
88,Senate,3,9174,6,100.0
88,Senate,3,10147,1,100.0
88,Senate,3,10163,1,15.2
88,Senate,3,10414,1,51.5
88,Senate,3,10450,6,97.3
88,Senate,3,10454,1,99.3
88,Senate,3,10514,1,44.7
88,Senate,3,10800,1,97.7
88,Senate,3,10803,6,49.7
88,Senate,3,10807,6,67.7
88,Senate,3,10808,1,100.0
88,Senate,3,10810,1,90.1
88,Senate,3,10811,6,96.5
88,Senate,3,10812,6,49.1
88,Senate,3,10816,1,97.0
88,Senate,3,10817,1,91.6
88,Senate,3,10818,1,100.0
88,Senate,3,10820,6,84.7
88,Senate,3,10823,6,97.5
88,Senate,3,99369,6,100.0
88,Senate,3,99902,9,100.0
88,Senate,4,52,1,44.9
88,Senate,4,142,6,20.4
88,Senate,4,165,6,18.9
88,Senate,4,486,3,67.8
88,Senate,4,546,6,52.2
88,Senate,4,645,1,94.8
88,Senate,4,688,1,95.2
88,Senate,4,823,6,63.2
88,Senate,4,1018,1,42.4
88,Senate,4,1252,6,22.9
88,Senate,4,1365,1,99.9
88,Senate,4,1366,1,94.5
88,Senate,4,1482,1,93.9
88,Senate,4,1510,1,89.0
88,Senate,4,1569,6,99.5
88,Senate,4,1721,1,67.1
88,Senate,4,1776,6,93.6
88,Senate,4,2052,6,50.0
88,Senate,4,2087,1,93.7
88,Senate,4,2267,1,99.6
88,Senate,4,2609,1,75.3
88,Senate,4,2636,6,45.9
88,Senate,4,2691,6,99.5
88,Senate,4,2822,1,100.0
88,Senate,4,2901,1,99.8
88,Senate,4,2965,5,31.6
88,Senate,4,2987,1,99.9
88,Senate,4,3255,6,49.1
88,Senate,4,3388,1,94.5
88,Senate,4,3658,1,98.2
88,Senate,4,3704,1,88.2
88,Senate,4,3864,1,63.1
88,Senate,4,4148,6,93.3
88,Senate,4,4154,6,43.9
88,Senate,4,4227,1,86.9
88,Senate,4,4382,1,92.9
88,Senate,4,4418,1,97.6
88,Senate,4,4520,1,99.7
88,Senate,4,4660,1,99.2
88,Senate,4,4728,1,26.1
88,Senate,4,4812,1,50.8
88,Senate,4,4851,1,54.3
88,Senate,4,4898,6,99.5
88,Senate,4,5009,1,99.5
88,Senate,4,5073,2,99.8
88,Senate,4,5116,6,95.6
88,Senate,4,5122,1,66.8
88,Senate,4,5372,6,72.1
88,Senate,4,5500,6,15.3
88,Senate,4,5756,1,53.0
88,Senate,4,5767,1,99.1
88,Senate,4,5913,6,37.5
88,Senate,4,5967,1,70.1
88,Senate,4,6134,6,65.2
88,Senate,4,6151,1,99.9
88,Senate,4,6249,1,70.5
88,Senate,4,6256,6,60.8
88,Senate,4,6366,6,83.2
88,Senate,4,6442,1,61.2
88,Senate,4,6597,1,84.4
88,Senate,4,6738,6,57.7
88,Senate,4,6745,1,71.4
88,Senate,4,6754,1,54.6
88,Senate,4,6796,1,98.2
88,Senate,4,6831,1,31.6
88,Senate,4,6881,1,23.0
88,Senate,4,7229,6,64.6
88,Senate,4,7637,1,44.9
88,Senate,4,7638,6,25.0
88,Senate,4,7722,6,17.0
88,Senate,4,7847,6,86.5
88,Senate,4,7958,1,99.9
88,Senate,4,8138,1,99.9
88,Senate,4,8185,1,49.6
88,Senate,4,8301,6,85.1
88,Senate,4,8593,1,98.9
88,Senate,4,8666,1,59.1
88,Senate,4,8764,1,98.4
88,Senate,4,8883,1,99.9
88,Senate,4,9141,6,29.7
88,Senate,4,9174,1,99.8
88,Senate,4,10147,6,90.9
88,Senate,4,10163,1,95.0
88,Senate,4,10414,1,78.0
88,Senate,4,10450,1,99.0
88,Senate,4,10454,6,71.8
88,Senate,4,10514,1,86.0
88,Senate,4,10800,1,38.0
88,Senate,4,10803,1,83.7
88,Senate,4,10807,1,90.9
88,Senate,4,10808,6,96.4
88,Senate,4,10810,1,57.0
88,Senate,4,10811,1,98.8
88,Senate,4,10812,1,83.7
88,Senate,4,10816,6,62.3
88,Senate,4,10817,1,52.0
88,Senate,4,10818,6,87.3
88,Senate,4,10820,1,93.7
88,Senate,4,10823,1,99.2
88,Senate,4,99369,1,100.0
88,Senate,4,99902,9,3.4
88,Senate,5,52,6,95.1
88,Senate,5,142,6,99.5
88,Senate,5,165,1,7.3
88,Senate,5,486,6,70.0
88,Senate,5,546,6,97.3
88,Senate,5,645,6,99.8
88,Senate,5,688,6,96.2
88,Senate,5,823,4,96.6
88,Senate,5,1018,6,77.3
88,Senate,5,1252,1,17.2
88,Senate,5,1365,6,99.9
88,Senate,5,1366,6,92.9
88,Senate,5,1482,4,95.6
88,Senate,5,1510,6,99.6
88,Senate,5,1569,1,66.6
88,Senate,5,1721,7,77.5
88,Senate,5,1776,1,85.4
88,Senate,5,2052,6,95.9
88,Senate,5,2087,5,99.8
88,Senate,5,2267,6,99.9
88,Senate,5,2609,6,99.3
88,Senate,5,2636,6,84.5
88,Senate,5,2691,1,97.6
88,Senate,5,2822,6,99.6
88,Senate,5,2901,6,99.0
88,Senate,5,2965,1,11.4
88,Senate,5,2987,6,99.3
88,Senate,5,3255,6,97.4
88,Senate,5,3388,6,90.2
88,Senate,5,3658,6,99.8
88,Senate,5,3704,7,89.6
88,Senate,5,3864,4,56.5
88,Senate,5,4148,1,77.8
88,Senate,5,4154,6,69.3
88,Senate,5,4227,6,93.4
88,Senate,5,4382,6,99.8
88,Senate,5,4418,6,95.5
88,Senate,5,4520,6,99.6
88,Senate,5,4660,6,99.9
88,Senate,5,4728,6,52.4
88,Senate,5,4812,6,75.2
88,Senate,5,4851,6,78.6
88,Senate,5,4898,1,69.4
88,Senate,5,5009,6,98.0
88,Senate,5,5073,6,98.9
88,Senate,5,5116,1,20.9
88,Senate,5,5122,7,74.1
88,Senate,5,5372,6,93.0
88,Senate,5,5500,6,99.4
88,Senate,5,5756,6,76.9
88,Senate,5,5767,6,97.8
88,Senate,5,5913,4,79.8
88,Senate,5,5967,6,75.1
88,Senate,5,6134,4,55.3
88,Senate,5,6151,6,99.6
88,Senate,5,6249,4,88.1
88,Senate,5,6256,6,46.3
88,Senate,5,6366,1,72.1
88,Senate,5,6442,6,67.1
88,Senate,5,6597,6,91.0
88,Senate,5,6738,1,64.3
88,Senate,5,6745,6,98.9
88,Senate,5,6754,1,29.5
88,Senate,5,6796,6,99.9
88,Senate,5,6831,7,58.5
88,Senate,5,6881,2,72.6
88,Senate,5,7229,6,73.4
88,Senate,5,7637,6,97.0
88,Senate,5,7638,1,31.4
88,Senate,5,7722,4,91.4
88,Senate,5,7847,6,49.6
88,Senate,5,7958,6,99.8
88,Senate,5,8138,6,99.5
88,Senate,5,8185,4,97.4
88,Senate,5,8301,6,90.6
88,Senate,5,8593,6,98.3
88,Senate,5,8666,6,97.3
88,Senate,5,8764,6,97.2
88,Senate,5,8883,6,99.2
88,Senate,5,9141,6,83.3
88,Senate,5,9174,6,98.9
88,Senate,5,10147,6,39.6
88,Senate,5,10163,4,99.8
88,Senate,5,10414,1,19.6
88,Senate,5,10450,6,99.8
88,Senate,5,10454,1,41.0
88,Senate,5,10514,6,99.7
88,Senate,5,10800,6,59.9
88,Senate,5,10803,6,93.5
88,Senate,5,10807,6,99.7
88,Senate,5,10808,6,18.1
88,Senate,5,10810,6,81.0
88,Senate,5,10811,6,99.9
88,Senate,5,10812,6,99.6
88,Senate,5,10816,1,54.4
88,Senate,5,10817,6,97.2
88,Senate,5,10818,1,53.8
88,Senate,5,10820,6,99.5
88,Senate,5,10823,6,99.9
88,Senate,5,99369,6,99.9
88,Senate,5,99902,9,15.5
88,Senate,6,52,6,93.6
88,Senate,6,142,6,99.3
88,Senate,6,165,6,95.3
88,Senate,6,486,6,81.0
88,Senate,6,546,6,95.7
88,Senate,6,645,6,99.9
88,Senate,6,688,6,97.9
88,Senate,6,823,4,93.7
88,Senate,6,1018,6,82.5
88,Senate,6,1252,6,89.5
88,Senate,6,1365,6,100.0
88,Senate,6,1366,6,95.9
88,Senate,6,1482,4,97.5
88,Senate,6,1510,6,99.6
88,Senate,6,1569,1,78.5
88,Senate,6,1721,7,85.7
88,Senate,6,1776,1,73.0
88,Senate,6,2052,6,94.8
88,Senate,6,2087,5,99.8
88,Senate,6,2267,6,100.0
88,Senate,6,2609,6,99.0
88,Senate,6,2636,6,88.3
88,Senate,6,2691,1,94.5
88,Senate,6,2822,6,99.8
88,Senate,6,2901,6,99.5
88,Senate,6,2965,1,7.9
88,Senate,6,2987,6,99.7
88,Senate,6,3255,6,96.1
88,Senate,6,3388,6,94.1
88,Senate,6,3658,6,99.9
88,Senate,6,3704,7,93.9
88,Senate,6,3864,4,70.4
88,Senate,6,4148,2,66.6
88,Senate,6,4154,6,79.9
88,Senate,6,4227,6,96.0
88,Senate,6,4382,6,99.8
88,Senate,6,4418,6,97.5
88,Senate,6,4520,6,99.8
88,Senate,6,4660,6,100.0
88,Senate,6,4728,6,64.0
88,Senate,6,4812,6,82.7
88,Senate,6,4851,6,85.1
88,Senate,6,4898,2,80.2
88,Senate,6,5009,6,99.0
88,Senate,6,5073,6,99.5
88,Senate,6,5116,1,38.8
88,Senate,6,5122,7,83.7
88,Senate,6,5372,6,88.9
88,Senate,6,5500,6,99.3
88,Senate,6,5756,6,83.9
88,Senate,6,5767,6,98.8
88,Senate,6,5913,4,86.6
88,Senate,6,5967,5,84.4
88,Senate,6,6134,5,68.1
88,Senate,6,6151,6,99.8
88,Senate,6,6249,4,92.0
88,Senate,6,6256,6,62.8
88,Senate,6,6366,2,55.9
88,Senate,6,6442,6,78.9
88,Senate,6,6597,6,94.6
88,Senate,6,6738,1,47.0
88,Senate,6,6745,6,98.5
88,Senate,6,6754,1,19.6
88,Senate,6,6796,6,99.9
88,Senate,6,6831,7,69.3
88,Senate,6,6881,1,54.6
88,Senate,6,7229,6,78.8
88,Senate,6,7637,6,95.1
88,Senate,6,7638,1,20.7
88,Senate,6,7722,4,94.7
88,Senate,6,7847,6,56.6
88,Senate,6,7958,6,99.9
88,Senate,6,8138,6,99.8
88,Senate,6,8185,4,95.9
88,Senate,6,8301,1,18.2
88,Senate,6,8593,6,99.1
88,Senate,6,8666,6,96.6
88,Senate,6,8764,6,98.5
88,Senate,6,8883,6,99.6
88,Senate,6,9141,6,89.3
88,Senate,6,9174,6,99.5
88,Senate,6,10147,6,47.2
88,Senate,6,10163,4,99.8
88,Senate,6,10414,1,11.9
88,Senate,6,10450,6,99.9
88,Senate,6,10454,6,68.6
88,Senate,6,10514,6,99.6
88,Senate,6,10800,6,71.5
88,Senate,6,10803,6,95.8
88,Senate,6,10807,6,99.7
88,Senate,6,10808,6,26.3
88,Senate,6,10810,6,86.7
88,Senate,6,10811,6,99.9
88,Senate,6,10812,6,99.5
88,Senate,6,10816,1,37.8
88,Senate,6,10817,6,95.9
88,Senate,6,10818,6,54.0
88,Senate,6,10820,6,99.6
88,Senate,6,10823,6,100.0
88,Senate,6,99369,6,100.0
88,Senate,6,99902,9,24.1
88,Senate,7,52,1,18.0
88,Senate,7,142,7,N/A
88,Senate,7,165,6,97.9
88,Senate,7,486,6,99.6
88,Senate,7,546,6,64.9
88,Senate,7,645,6,15.6
88,Senate,7,688,6,97.3
88,Senate,7,823,1,39.7
88,Senate,7,1018,6,98.7
88,Senate,7,1252,6,99.4
88,Senate,7,1365,1,59.8
88,Senate,7,1366,6,98.7
88,Senate,7,1482,6,97.7
88,Senate,7,1510,1,51.3
88,Senate,7,1569,6,93.2
88,Senate,7,1721,6,99.5
88,Senate,7,1776,6,99.5
88,Senate,7,2052,6,80.8
88,Senate,7,2087,1,78.7
88,Senate,7,2267,1,92.9
88,Senate,7,2609,7,N/A
88,Senate,7,2636,6,98.3
88,Senate,7,2691,6,98.7
88,Senate,7,2822,6,68.6
88,Senate,7,2901,1,13.3
88,Senate,7,2965,6,98.3
88,Senate,7,2987,4,80.3
88,Senate,7,3255,6,66.5
88,Senate,7,3388,6,98.9
88,Senate,7,3658,7,N/A
88,Senate,7,3704,6,99.1
88,Senate,7,3864,6,99.5
88,Senate,7,4148,4,99.5
88,Senate,7,4154,4,99.6
88,Senate,7,4227,6,98.2
88,Senate,7,4382,1,75.6
88,Senate,7,4418,6,97.7
88,Senate,7,4520,1,20.7
88,Senate,7,4660,1,89.0
88,Senate,7,4728,6,99.5
88,Senate,7,4812,6,99.3
88,Senate,7,4851,6,99.1
88,Senate,7,4898,6,93.8
88,Senate,7,5009,6,93.3
88,Senate,7,5073,6,87.3
88,Senate,7,5116,6,74.2
88,Senate,7,5122,4,99.6
88,Senate,7,5372,1,22.2
88,Senate,7,5500,1,46.5
88,Senate,7,5756,6,99.2
88,Senate,7,5767,6,95.0
88,Senate,7,5913,4,99.3
88,Senate,7,5967,6,99.6
88,Senate,7,6134,6,99.6
88,Senate,7,6151,7,70.8
88,Senate,7,6249,6,98.6
88,Senate,7,6256,6,99.7
88,Senate,7,6366,6,99.6
88,Senate,7,6442,6,99.7
88,Senate,7,6597,6,98.7
88,Senate,7,6738,6,99.1
88,Senate,7,6745,7,N/A
88,Senate,7,6754,6,99.5
88,Senate,7,6796,7,N/A
88,Senate,7,6831,6,99.5
88,Senate,7,6881,4,99.6
88,Senate,7,7229,4,98.8
88,Senate,7,7637,1,33.9
88,Senate,7,7638,6,99.5
88,Senate,7,7722,6,98.6
88,Senate,7,7847,4,99.1
88,Senate,7,7958,6,62.3
88,Senate,7,8138,7,72.4
88,Senate,7,8185,7,N/A
88,Senate,7,8301,6,69.5
88,Senate,7,8593,6,94.2
88,Senate,7,8666,6,76.2
88,Senate,7,8764,6,96.4
88,Senate,7,8883,6,82.6
88,Senate,7,9141,6,99.2
88,Senate,7,9174,7,87.0
88,Senate,7,10147,6,99.2
88,Senate,7,10163,1,92.7
88,Senate,7,10414,4,99.5
88,Senate,7,10450,6,52.9
88,Senate,7,10454,6,99.4
88,Senate,7,10514,7,N/A
88,Senate,7,10800,6,99.6
88,Senate,7,10803,4,97.8
88,Senate,7,10807,6,25.3
88,Senate,7,10808,4,99.3
88,Senate,7,10810,6,99.0
88,Senate,7,10811,1,94.7
88,Senate,7,10812,1,65.8
88,Senate,7,10816,6,99.7
88,Senate,7,10817,6,71.4
88,Senate,7,10818,6,99.2
88,Senate,7,10820,1,95.2
88,Senate,7,10823,6,11.3
88,Senate,7,99369,1,84.7
88,Senate,7,99902,9,99.4
88,Senate,8,52,1,15.2
88,Senate,8,142,7,34.1
88,Senate,8,165,6,96.7
88,Senate,8,486,6,97.4
88,Senate,8,546,6,64.6
88,Senate,8,645,6,12.4
88,Senate,8,688,6,94.5
88,Senate,8,823,1,43.5
88,Senate,8,1018,6,98.5
88,Senate,8,1252,6,97.5
88,Senate,8,1365,1,39.7
88,Senate,8,1366,6,94.6
88,Senate,8,1482,6,95.0
88,Senate,8,1510,1,47.9
88,Senate,8,1569,6,97.2
88,Senate,8,1721,6,98.1
88,Senate,8,1776,6,99.4
88,Senate,8,2052,6,83.7
88,Senate,8,2087,6,19.0
88,Senate,8,2267,1,89.3
88,Senate,8,2609,7,31.9
88,Senate,8,2636,6,97.9
88,Senate,8,2691,6,99.6
88,Senate,8,2822,6,76.2
88,Senate,8,2901,1,15.8
88,Senate,8,2965,6,97.5
88,Senate,8,2987,4,81.2
88,Senate,8,3255,6,67.1
88,Senate,8,3388,6,93.1
88,Senate,8,3658,7,2.4
88,Senate,8,3704,6,96.4
88,Senate,8,3864,6,94.3
88,Senate,8,4148,4,99.5
88,Senate,8,4154,4,98.4
88,Senate,8,4227,6,96.4
88,Senate,8,4382,1,77.4
88,Senate,8,4418,6,92.5
88,Senate,8,4520,1,17.2
88,Senate,8,4660,1,85.4
88,Senate,8,4728,6,99.2
88,Senate,8,4812,6,98.6
88,Senate,8,4851,6,98.4
88,Senate,8,4898,6,97.6
88,Senate,8,5009,6,87.9
88,Senate,8,5073,6,84.6
88,Senate,8,5116,6,73.7
88,Senate,8,5122,4,97.9
88,Senate,8,5372,6,79.9
88,Senate,8,5500,1,43.6
88,Senate,8,5756,4,98.5
88,Senate,8,5767,2,10.0
88,Senate,8,5913,5,98.3
88,Senate,8,5967,6,97.6
88,Senate,8,6134,6,99.0
88,Senate,8,6151,7,77.3
88,Senate,8,6249,6,97.6
88,Senate,8,6256,4,98.4
88,Senate,8,6366,6,99.2
88,Senate,8,6442,6,97.9
88,Senate,8,6597,6,96.9
88,Senate,8,6738,6,93.3
88,Senate,8,6745,7,59.3
88,Senate,8,6754,6,98.5
88,Senate,8,6796,7,43.4
88,Senate,8,6831,6,99.1
88,Senate,8,6881,4,98.5
88,Senate,8,7229,4,98.6
88,Senate,8,7637,6,66.0
88,Senate,8,7638,6,94.4
88,Senate,8,7722,6,96.9
88,Senate,8,7847,4,99.2
88,Senate,8,7958,7,73.9
88,Senate,8,8138,7,77.8
88,Senate,8,8185,7,64.9
88,Senate,8,8301,6,67.5
88,Senate,8,8593,6,90.7
88,Senate,8,8666,6,79.2
88,Senate,8,8764,6,91.8
88,Senate,8,8883,6,82.2
88,Senate,8,9141,6,97.9
88,Senate,8,9174,7,84.3
88,Senate,8,10147,6,99.4
88,Senate,8,10163,1,97.2
88,Senate,8,10414,6,97.1
88,Senate,8,10450,7,64.4
88,Senate,8,10454,6,99.1
88,Senate,8,10514,7,22.3
88,Senate,8,10800,6,98.9
88,Senate,8,10803,4,96.5
88,Senate,8,10807,1,77.9
88,Senate,8,10808,4,99.6
88,Senate,8,10810,6,98.3
88,Senate,8,10811,1,95.8
88,Senate,8,10812,1,69.6
88,Senate,8,10816,4,98.5
88,Senate,8,10817,3,26.6
88,Senate,8,10818,6,99.3
88,Senate,8,10820,1,99.3
88,Senate,8,10823,6,14.7
88,Senate,8,99369,6,46.5
88,Senate,8,99902,9,99.6
88,Senate,9,52,6,95.9
88,Senate,9,142,1,84.5
88,Senate,9,165,6,99.9
88,Senate,9,486,6,100.0
88,Senate,9,546,6,75.3
88,Senate,9,645,1,99.6
88,Senate,9,688,6,98.9
88,Senate,9,823,6,71.4
88,Senate,9,1018,6,100.0
88,Senate,9,1252,6,100.0
88,Senate,9,1365,1,98.0
88,Senate,9,1366,6,99.6
88,Senate,9,1482,6,99.3
88,Senate,9,1510,1,74.8
88,Senate,9,1569,6,100.0
88,Senate,9,1721,6,100.0
