congress,chamber,rollnumber,icpsr,cast_code,prob
89,Senate,3,7847,3,
89,Senate,3,7958,1,
89,Senate,3,8138,1,
89,Senate,3,8185,1,
89,Senate,3,8301,1,
89,Senate,3,8593,3,
89,Senate,3,8666,1,
89,Senate,3,8764,1,
89,Senate,3,8883,1,
89,Senate,3,9141,1,
89,Senate,3,9174,3,
89,Senate,3,9369,3,
89,Senate,3,10147,1,
89,Senate,3,10163,3,
89,Senate,3,10414,1,
89,Senate,3,10450,1,
89,Senate,3,10454,1,
89,Senate,3,10514,1,
89,Senate,3,10800,1,
89,Senate,3,10804,1,
89,Senate,3,10805,1,
89,Senate,3,10807,3,
89,Senate,3,10808,1,
89,Senate,3,10809,3,
89,Senate,3,10810,1,
89,Senate,3,10812,1,
89,Senate,3,10813,1,
89,Senate,3,10814,1,
89,Senate,3,10816,1,
89,Senate,3,10817,3,
89,Senate,3,10818,1,
89,Senate,3,10820,1,
89,Senate,3,10823,1,
89,Senate,3,10824,1,
89,Senate,3,99903,9,
89,Senate,4,52,6,78.3
89,Senate,4,142,4,99.1
89,Senate,4,165,1,92.2
89,Senate,4,486,1,99.8
89,Senate,4,504,1,99.4
89,Senate,4,645,6,99.8
89,Senate,4,688,1,92.9
89,Senate,4,823,6,96.8
89,Senate,4,1018,1,95.0
89,Senate,4,1252,1,99.2
89,Senate,4,1365,9,14.3
89,Senate,4,1366,1,98.0
89,Senate,4,1482,1,93.7
89,Senate,4,1510,4,96.8
89,Senate,4,1569,6,42.8
89,Senate,4,1721,1,99.3
89,Senate,4,1776,1,99.9
89,Senate,4,2052,6,79.6
89,Senate,4,2087,6,99.7
89,Senate,4,2267,6,99.8
89,Senate,4,2609,6,99.2
89,Senate,4,2636,1,92.5
89,Senate,4,2691,1,99.7
89,Senate,4,2822,9,56.5
89,Senate,4,2901,1,79.4
89,Senate,4,2987,6,29.4
89,Senate,4,3255,1,6.3
89,Senate,4,3388,9,98.9
89,Senate,4,3704,1,98.6
89,Senate,4,3864,3,99.9
89,Senate,4,4148,1,99.7
89,Senate,4,4154,1,99.6
89,Senate,4,4227,1,94.3
89,Senate,4,4382,6,99.6
89,Senate,4,4418,1,96.4
89,Senate,4,4520,6,45.6
89,Senate,4,4660,6,99.7
89,Senate,4,4812,1,98.3
89,Senate,4,4851,1,97.6
89,Senate,4,4898,6,38.6
89,Senate,4,5009,9,89.5
89,Senate,4,5073,6,20.0
89,Senate,4,5372,6,86.6
89,Senate,4,5500,1,4.0
89,Senate,4,5756,1,98.1
89,Senate,4,5767,1,91.0
89,Senate,4,5913,9,98.5
89,Senate,4,5967,1,99.7
89,Senate,4,6134,1,99.6
89,Senate,4,6151,6,42.4
89,Senate,4,6249,1,95.1
89,Senate,4,6256,3,99.9
89,Senate,4,6366,1,99.9
89,Senate,4,6442,9,99.8
89,Senate,4,6597,3,96.7
89,Senate,4,6611,1,96.9
89,Senate,4,6738,1,99.9
89,Senate,4,6745,6,95.7
89,Senate,4,6754,3,99.4
89,Senate,4,6796,6,97.7
89,Senate,4,6831,1,99.2
89,Senate,4,6881,1,100.0
89,Senate,4,7229,1,95.1
89,Senate,4,7637,4,94.3
89,Senate,4,7638,1,99.8
89,Senate,4,7722,1,95.9
89,Senate,4,7847,3,97.3
89,Senate,4,7958,1,39.5
89,Senate,4,8138,9,60.8
89,Senate,4,8185,6,94.5
89,Senate,4,8301,6,94.3
89,Senate,4,8593,3,87.0
89,Senate,4,8666,6,84.9
89,Senate,4,8764,1,93.1
89,Senate,4,8883,1,73.6
89,Senate,4,9141,1,98.4
89,Senate,4,9174,9,79.7
89,Senate,4,9369,4,99.2
89,Senate,4,10147,1,98.1
89,Senate,4,10163,4,100.0
89,Senate,4,10414,1,99.5
89,Senate,4,10450,6,89.0
89,Senate,4,10454,1,98.7
89,Senate,4,10514,6,99.6
89,Senate,4,10800,1,99.5
89,Senate,4,10804,6,99.8
89,Senate,4,10805,1,99.5
89,Senate,4,10807,4,99.6
89,Senate,4,10808,1,99.4
89,Senate,4,10809,3,99.6
89,Senate,4,10810,1,97.0
89,Senate,4,10812,6,99.3
89,Senate,4,10813,1,99.6
89,Senate,4,10814,6,99.3
89,Senate,4,10816,1,99.9
89,Senate,4,10817,4,90.4
89,Senate,4,10818,1,97.9
89,Senate,4,10820,6,100.0
89,Senate,4,10823,6,99.7
89,Senate,4,10824,1,98.9
89,Senate,4,99903,9,98.6
89,Senate,5,52,1,98.5
89,Senate,5,142,3,87.4
89,Senate,5,165,1,99.7
89,Senate,5,486,1,99.8
89,Senate,5,504,1,99.5
89,Senate,5,645,6,33.1
89,Senate,5,688,1,99.1
89,Senate,5,823,1,95.2
89,Senate,5,1018,1,99.9
89,Senate,5,1252,1,99.8
89,Senate,5,1365,9,68.4
89,Senate,5,1366,1,99.3
89,Senate,5,1482,1,99.3
89,Senate,5,1510,3,90.8
89,Senate,5,1569,1,99.4
89,Senate,5,1721,1,99.9
89,Senate,5,1776,1,99.8
89,Senate,5,2052,6,1.6
89,Senate,5,2087,1,74.1
89,Senate,5,2267,6,56.9
89,Senate,5,2609,1,87.3
89,Senate,5,2636,1,99.8
89,Senate,5,2691,1,99.6
89,Senate,5,2822,9,73.6
89,Senate,5,2901,1,88.9
89,Senate,5,2987,1,83.6
89,Senate,5,3255,1,96.4
89,Senate,5,3388,3,99.0
89,Senate,5,3704,1,99.6
89,Senate,5,3864,3,99.5
89,Senate,5,4148,1,99.9
89,Senate,5,4154,1,99.9
89,Senate,5,4227,9,99.6
89,Senate,5,4382,9,77.2
89,Senate,5,4418,1,98.4
89,Senate,5,4520,1,91.8
89,Senate,5,4660,6,45.6
89,Senate,5,4812,1,99.9
89,Senate,5,4851,1,99.9
89,Senate,5,4898,1,99.4
89,Senate,5,5009,3,94.3
89,Senate,5,5073,1,89.6
89,Senate,5,5372,1,98.1
89,Senate,5,5500,1,92.6
89,Senate,5,5756,1,99.9
89,Senate,5,5767,1,96.6
89,Senate,5,5913,3,99.9
89,Senate,5,5967,1,99.8
89,Senate,5,6134,1,99.9
89,Senate,5,6151,1,77.0
89,Senate,5,6249,1,99.8
89,Senate,5,6256,3,99.9
89,Senate,5,6366,1,99.9
89,Senate,5,6442,3,99.9
89,Senate,5,6597,3,99.7
89,Senate,5,6611,1,99.8
89,Senate,5,6738,1,99.1
89,Senate,5,6745,1,94.4
89,Senate,5,6754,3,99.9
89,Senate,5,6796,1,81.0
89,Senate,5,6831,1,99.9
89,Senate,5,6881,1,99.8
89,Senate,5,7229,1,99.9
89,Senate,5,7637,3,96.3
89,Senate,5,7638,1,99.5
89,Senate,5,7722,1,99.7
89,Senate,5,7847,3,99.9
89,Senate,5,7958,6,22.1
89,Senate,5,8138,3,76.9
89,Senate,5,8185,1,96.1
89,Senate,5,8301,1,96.8
89,Senate,5,8593,3,97.3
89,Senate,5,8666,1,97.7
89,Senate,5,8764,1,97.9
89,Senate,5,8883,6,14.6
89,Senate,5,9141,1,99.8
89,Senate,5,9174,3,89.1
89,Senate,5,9369,3,47.8
89,Senate,5,10147,1,99.9
89,Senate,5,10163,3,48.3
89,Senate,5,10414,1,99.8
89,Senate,5,10450,1,87.4
89,Senate,5,10454,1,99.9
89,Senate,5,10514,1,80.7
89,Senate,5,10800,1,99.9
89,Senate,5,10804,1,38.1
89,Senate,5,10805,1,99.9
89,Senate,5,10807,3,78.4
89,Senate,5,10808,9,99.9
89,Senate,5,10809,1,99.9
89,Senate,5,10810,1,99.9
89,Senate,5,10812,1,85.2
89,Senate,5,10813,1,99.9
89,Senate,5,10814,1,79.5
89,Senate,5,10816,1,99.9
89,Senate,5,10817,3,97.1
89,Senate,5,10818,1,99.9
89,Senate,5,10820,6,64.8
89,Senate,5,10823,6,44.8
89,Senate,5,10824,1,99.9
89,Senate,5,99903,1,99.9
89,Senate,6,52,1,42.8
89,Senate,6,142,1,79.1
89,Senate,6,165,6,85.7
89,Senate,6,486,6,92.0
89,Senate,6,504,6,87.8
89,Senate,6,645,1,88.8
89,Senate,6,688,6,83.1
89,Senate,6,823,1,68.9
89,Senate,6,1018,6,90.0
89,Senate,6,1252,1,9.3
89,Senate,6,1365,9,45.5
89,Senate,6,1366,6,85.7
89,Senate,6,1482,6,84.0
89,Senate,6,1510,1,67.9
89,Senate,6,1569,6,78.9
89,Senate,6,1721,1,8.1
89,Senate,6,1776,6,96.7
89,Senate,6,2052,6,56.0
89,Senate,6,2087,6,14.5
89,Senate,6,2267,1,87.8
89,Senate,6,2609,1,80.5
89,Senate,6,2636,5,88.0
89,Senate,6,2691,6,97.2
89,Senate,6,2822,6,62.6
89,Senate,6,2901,6,71.3
89,Senate,6,2987,6,67.8
89,Senate,6,3255,6,39.5
89,Senate,6,3388,9,85.1
89,Senate,6,3704,6,88.3
89,Senate,6,3864,4,89.6
89,Senate,6,4148,6,96.2
89,Senate,6,4154,6,93.1
89,Senate,6,4227,6,85.9
89,Senate,6,4382,2,83.7
89,Senate,6,4418,6,82.6
89,Senate,6,4520,6,65.7
89,Senate,6,4660,1,86.1
89,Senate,6,4812,6,91.8
89,Senate,6,4851,4,91.1
89,Senate,6,4898,6,80.7
89,Senate,6,5009,9,76.1
89,Senate,6,5073,6,71.7
89,Senate,6,5372,1,50.1
89,Senate,6,5500,1,65.6
89,Senate,6,5756,6,91.5
89,Senate,6,5767,6,78.3
89,Senate,6,5913,6,91.3
89,Senate,6,5967,1,8.1
89,Senate,6,6134,9,94.4
89,Senate,6,6151,1,36.6
89,Senate,6,6249,6,88.3
89,Senate,6,6256,6,94.5
89,Senate,6,6366,6,96.0
89,Senate,6,6442,1,7.2
89,Senate,6,6597,6,87.8
89,Senate,6,6611,1,11.4
89,Senate,6,6738,6,89.7
89,Senate,6,6745,6,35.1
89,Senate,6,6754,9,92.9
89,Senate,6,6796,1,70.8
89,Senate,6,6831,9,93.9
89,Senate,6,6881,6,95.3
89,Senate,6,7229,6,90.5
89,Senate,6,7637,1,61.8
89,Senate,6,7638,6,89.0
89,Senate,6,7722,6,87.4
89,Senate,6,7847,6,93.2
89,Senate,6,7958,6,58.3
89,Senate,6,8138,6,64.2
89,Senate,6,8185,5,37.7
89,Senate,6,8301,5,37.3
89,Senate,6,8593,6,77.8
89,Senate,6,8666,6,51.3
89,Senate,6,8764,6,80.5
89,Senate,6,8883,6,68.9
89,Senate,6,9141,6,90.6
89,Senate,6,9174,9,71.4
89,Senate,6,9369,1,78.8
89,Senate,6,10147,6,94.2
89,Senate,6,10163,1,94.5
89,Senate,6,10414,9,90.8
89,Senate,6,10450,1,55.4
89,Senate,6,10454,6,93.5
89,Senate,6,10514,2,84.6
89,Senate,6,10800,6,94.0
89,Senate,6,10804,1,88.3
89,Senate,6,10805,1,6.8
89,Senate,6,10807,1,84.2
89,Senate,6,10808,6,96.1
89,Senate,6,10809,6,96.3
89,Senate,6,10810,6,90.4
89,Senate,6,10812,1,80.7
89,Senate,6,10813,6,95.5
89,Senate,6,10814,1,80.4
89,Senate,6,10816,6,94.6
89,Senate,6,10817,2,55.1
89,Senate,6,10818,6,93.7
89,Senate,6,10820,1,96.4
89,Senate,6,10823,1,86.1
89,Senate,6,10824,6,93.6
89,Senate,6,99903,6,92.8
89,Senate,7,52,1,92.8
89,Senate,7,142,6,64.7
89,Senate,7,165,1,97.5
89,Senate,7,486,1,98.9
89,Senate,7,504,1,95.7
89,Senate,7,645,1,5.9
89,Senate,7,688,1,92.5
89,Senate,7,823,6,23.3
89,Senate,7,1018,1,99.6
89,Senate,7,1252,1,98.6
89,Senate,7,1365,6,82.5
89,Senate,7,1366,1,93.7
89,Senate,7,1482,1,93.8
89,Senate,7,1510,6,54.7
89,Senate,7,1569,1,99.9
89,Senate,7,1721,1,99.2
89,Senate,7,1776,1,100.0
89,Senate,7,2052,1,91.3
89,Senate,7,2087,6,89.0
89,Senate,7,2267,6,99.0
89,Senate,7,2609,1,36.0
89,Senate,7,2636,2,99.2
89,Senate,7,2691,1,100.0
89,Senate,7,2822,6,64.0
89,Senate,7,2901,6,40.4
89,Senate,7,2987,1,49.8
89,Senate,7,3255,1,79.6
89,Senate,7,3388,3,92.2
89,Senate,7,3704,1,96.9
89,Senate,7,3864,3,97.4
89,Senate,7,4148,1,100.0
89,Senate,7,4154,1,99.5
89,Senate,7,4227,1,96.7
89,Senate,7,4382,5,85.6
89,Senate,7,4418,1,88.4
89,Senate,7,4520,1,58.0
89,Senate,7,4660,6,97.4
89,Senate,7,4812,1,99.6
89,Senate,7,4851,3,99.5
89,Senate,7,4898,1,99.9
89,Senate,7,5009,2,73.0
89,Senate,7,5073,1,60.8
89,Senate,7,5372,1,92.8
89,Senate,7,5500,1,53.6
89,Senate,7,5756,1,99.5
89,Senate,7,5767,1,79.6
89,Senate,7,5913,1,99.3
89,Senate,7,5967,1,98.9
89,Senate,7,6134,3,99.8
89,Senate,7,6151,6,61.1
89,Senate,7,6249,1,98.7
89,Senate,7,6256,1,99.6
89,Senate,7,6366,1,99.9
89,Senate,7,6442,1,99.3
89,Senate,7,6597,1,97.6
89,Senate,7,6611,1,98.2
89,Senate,7,6738,1,97.5
89,Senate,7,6745,1,64.9
89,Senate,7,6754,3,99.5
89,Senate,7,6796,6,78.7
89,Senate,7,6831,3,99.8
89,Senate,7,6881,1,99.8
89,Senate,7,7229,1,99.7
89,Senate,7,7637,1,80.7
89,Senate,7,7638,6,3.1
89,Senate,7,7722,1,97.7
89,Senate,7,7847,1,99.9
89,Senate,7,7958,6,66.4
89,Senate,7,8138,1,40.0
89,Senate,7,8185,2,78.4
89,Senate,7,8301,2,90.3
89,Senate,7,8593,1,81.2
89,Senate,7,8666,1,86.4
89,Senate,7,8764,1,85.1
89,Senate,7,8883,6,47.1
89,Senate,7,9141,1,99.0
89,Senate,7,9174,3,59.9
89,Senate,7,9369,6,97.4
89,Senate,7,10147,1,100.0
89,Senate,7,10163,6,99.0
89,Senate,7,10414,3,98.4
89,Senate,7,10450,6,62.9
89,Senate,7,10454,1,99.9
89,Senate,7,10514,5,80.3
89,Senate,7,10800,1,99.8
89,Senate,7,10804,6,99.3
89,Senate,7,10805,1,99.6
89,Senate,7,10807,6,84.1
89,Senate,7,10808,1,100.0
89,Senate,7,10809,1,100.0
89,Senate,7,10810,1,99.4
89,Senate,7,10812,6,71.1
89,Senate,7,10813,1,99.9
89,Senate,7,10814,6,82.5
89,Senate,7,10816,1,99.7
89,Senate,7,10817,5,16.1
89,Senate,7,10818,1,99.9
89,Senate,7,10820,5,99.8
89,Senate,7,10823,6,97.3
89,Senate,7,10824,1,99.8
89,Senate,7,99903,1,99.8
89,Senate,8,52,1,45.7
89,Senate,8,142,1,76.5
89,Senate,8,165,6,91.8
89,Senate,8,486,6,95.2
89,Senate,8,504,6,96.7
89,Senate,8,645,5,13.9
89,Senate,8,688,6,95.0
89,Senate,8,823,1,71.8
89,Senate,8,1018,6,88.1
89,Senate,8,1252,6,95.3
89,Senate,8,1365,6,77.2
89,Senate,8,1366,6,96.7
89,Senate,8,1482,1,5.1
89,Senate,8,1510,6,39.3
89,Senate,8,1569,6,53.4
89,Senate,8,1721,6,94.6
89,Senate,8,1776,6,86.6
89,Senate,8,2052,6,54.4
89,Senate,8,2087,1,81.8
89,Senate,8,2267,1,82.6
89,Senate,8,2609,1,78.7
89,Senate,8,2636,9,88.2
89,Senate,8,2691,6,77.7
89,Senate,8,2822,6,94.1
89,Senate,8,2901,6,96.2
89,Senate,8,2987,6,95.5
89,Senate,8,3255,1,61.8
89,Senate,8,3388,9,97.1
89,Senate,8,3704,9,96.0
89,Senate,8,3864,9,93.3
89,Senate,8,4148,6,86.5
89,Senate,8,4154,6,94.0
89,Senate,8,4227,6,93.6
89,Senate,8,4382,9,79.6
89,Senate,8,4418,6,97.0
89,Senate,8,4520,6,90.6
89,Senate,8,4660,1,80.1
89,Senate,8,4812,6,91.7
89,Senate,8,4851,9,91.5
89,Senate,8,4898,1,45.1
89,Senate,8,5009,9,96.9
89,Senate,8,5073,6,96.2
89,Senate,8,5372,3,56.6
89,Senate,8,5500,1,59.6
89,Senate,8,5756,6,91.8
89,Senate,8,5767,6,96.6
89,Senate,8,5913,6,93.2
89,Senate,8,5967,6,95.2
89,Senate,8,6134,9,92.0
89,Senate,8,6151,6,94.0
89,Senate,8,6249,6,91.7
89,Senate,8,6256,6,92.9
89,Senate,8,6366,6,90.0
89,Senate,8,6442,1,5.3
89,Senate,8,6597,6,94.4
89,Senate,8,6611,6,93.8
89,Senate,8,6738,1,11.9
89,Senate,8,6745,6,37.7
89,Senate,8,6754,9,93.6
89,Senate,8,6796,1,57.7
89,Senate,8,6831,9,90.8
89,Senate,8,6881,6,90.2
89,Senate,8,7229,6,87.2
89,Senate,8,7637,1,64.0
89,Senate,8,7638,6,95.1
89,Senate,8,7722,6,93.7
89,Senate,8,7847,6,84.9
89,Senate,8,7958,6,89.6
89,Senate,8,8138,6,94.6
89,Senate,8,8185,1,63.7
89,Senate,8,8301,2,70.2
89,Senate,8,8593,9,95.5
89,Senate,8,8666,6,51.7
89,Senate,8,8764,6,96.5
89,Senate,8,8883,6,95.7
89,Senate,8,9141,6,93.9
89,Senate,8,9174,9,96.2
89,Senate,8,9369,6,36.3
89,Senate,8,10147,6,84.5
89,Senate,8,10163,1,94.2
89,Senate,8,10414,5,95.7
89,Senate,8,10450,1,34.5
89,Senate,8,10454,6,89.6
89,Senate,8,10514,2,82.0
89,Senate,8,10800,6,92.1
89,Senate,8,10804,1,83.4
89,Senate,8,10805,6,93.3
89,Senate,8,10807,1,80.8
89,Senate,8,10808,6,83.7
89,Senate,8,10809,6,85.3
89,Senate,8,10810,1,8.7
89,Senate,8,10812,6,22.4
89,Senate,8,10813,6,88.7
89,Senate,8,10814,1,74.7
89,Senate,8,10816,6,92.8
89,Senate,8,10817,5,43.8
89,Senate,8,10818,6,85.4
89,Senate,8,10820,2,97.0
89,Senate,8,10823,1,80.1
89,Senate,8,10824,6,90.4
89,Senate,8,99903,9,90.6
89,Senate,9,52,1,94.7
89,Senate,9,142,1,88.5
89,Senate,9,165,6,3.4
89,Senate,9,486,1,90.1
89,Senate,9,504,1,90.4
89,Senate,9,645,1,83.3
89,Senate,9,688,1,95.7
89,Senate,9,823,1,90.4
89,Senate,9,1018,1,96.8
89,Senate,9,1252,1,94.4
89,Senate,9,1365,1,92.3
89,Senate,9,1366,1,93.6
89,Senate,9,1482,1,95.8
89,Senate,9,1510,1,91.6
89,Senate,9,1569,1,94.1
89,Senate,9,1721,1,94.7
89,Senate,9,1776,1,91.5
89,Senate,9,2052,1,94.7
89,Senate,9,2087,6,14.3
89,Senate,9,2267,6,17.8
89,Senate,9,2609,1,87.9
89,Senate,9,2636,9,96.9
89,Senate,9,2691,1,91.2
89,Senate,9,2822,1,92.6
89,Senate,9,2901,1,93.2
89,Senate,9,2987,1,93.0
89,Senate,9,3255,1,92.4
89,Senate,9,3388,9,89.9
89,Senate,9,3704,9,94.4
89,Senate,9,3864,9,69.4
89,Senate,9,4148,1,94.5
89,Senate,9,4154,1,94.3
89,Senate,9,4227,9,96.3
89,Senate,9,4382,3,86.6
