congress,chamber,rollnumber,icpsr,cast_code,prob
101,Senate,1,15503,1,
101,Senate,1,15504,1,
101,Senate,1,15700,1,
101,Senate,1,15701,1,
101,Senate,1,15702,1,
101,Senate,1,15703,1,
101,Senate,1,15704,1,
101,Senate,1,15705,1,
101,Senate,1,99908,1,
101,Senate,2,660,1,
101,Senate,2,1252,1,
101,Senate,2,1366,1,
101,Senate,2,4812,1,
101,Senate,2,9369,1,
101,Senate,2,10513,1,
101,Senate,2,10605,1,
101,Senate,2,10700,1,
101,Senate,2,10791,1,
101,Senate,2,10808,1,
101,Senate,2,10818,1,
101,Senate,2,11029,1,
101,Senate,2,11043,1,
101,Senate,2,11044,1,
101,Senate,2,11203,1,
101,Senate,2,11204,1,
101,Senate,2,12103,1,
101,Senate,2,12107,1,
101,Senate,2,12109,1,
101,Senate,2,13039,1,
101,Senate,2,13050,1,
101,Senate,2,13056,1,
101,Senate,2,14002,1,
101,Senate,2,14009,1,
101,Senate,2,14010,1,
101,Senate,2,14031,1,
101,Senate,2,14056,1,
101,Senate,2,14073,1,
101,Senate,2,14101,1,
101,Senate,2,14103,1,
101,Senate,2,14105,1,
101,Senate,2,14107,1,
101,Senate,2,14108,1,
101,Senate,2,14203,1,
101,Senate,2,14213,1,
101,Senate,2,14226,1,
101,Senate,2,14230,1,
101,Senate,2,14240,1,
101,Senate,2,14242,1,
101,Senate,2,14268,1,
101,Senate,2,14275,1,
101,Senate,2,14282,1,
101,Senate,2,14300,1,
101,Senate,2,14302,1,
101,Senate,2,14303,1,
101,Senate,2,14304,1,
101,Senate,2,14307,1,
101,Senate,2,14423,1,
101,Senate,2,14440,1,
101,Senate,2,14467,1,
101,Senate,2,14500,1,
101,Senate,2,14501,1,
101,Senate,2,14502,1,
101,Senate,2,14503,1,
101,Senate,2,14506,1,
101,Senate,2,14508,1,
101,Senate,2,14509,1,
101,Senate,2,14511,1,
101,Senate,2,14617,1,
101,Senate,2,14628,1,
101,Senate,2,14659,1,
101,Senate,2,14700,1,
101,Senate,2,14701,1,
101,Senate,2,14702,1,
101,Senate,2,14703,1,
101,Senate,2,14704,1,
101,Senate,2,14705,1,
101,Senate,2,14706,1,
101,Senate,2,14708,1,
101,Senate,2,14709,1,
101,Senate,2,14710,1,
101,Senate,2,14712,1,
101,Senate,2,14713,1,
101,Senate,2,14806,1,
101,Senate,2,14900,1,
101,Senate,2,14902,1,
101,Senate,2,14904,1,
101,Senate,2,14907,1,
101,Senate,2,14908,9,
101,Senate,2,14909,1,
101,Senate,2,14910,1,
101,Senate,2,14912,1,
101,Senate,2,14914,1,
101,Senate,2,14915,1,
101,Senate,2,14920,1,
101,Senate,2,14921,1,
101,Senate,2,14922,1,
101,Senate,2,15037,1,
101,Senate,2,15039,1,
101,Senate,2,15054,1,
101,Senate,2,15501,1,
101,Senate,2,15502,1,
101,Senate,2,15503,1,
101,Senate,2,15504,1,
101,Senate,2,15700,1,
101,Senate,2,15701,1,
101,Senate,2,15702,1,
101,Senate,2,15703,1,
101,Senate,2,15704,1,
101,Senate,2,15705,1,
101,Senate,2,99908,1,
101,Senate,3,660,1,
101,Senate,3,1252,1,
101,Senate,3,1366,1,
101,Senate,3,4812,1,
101,Senate,3,9369,1,
101,Senate,3,10513,1,
101,Senate,3,10605,1,
101,Senate,3,10700,1,
101,Senate,3,10791,1,
101,Senate,3,10808,1,
101,Senate,3,10818,1,
101,Senate,3,11029,1,
101,Senate,3,11043,1,
101,Senate,3,11044,1,
101,Senate,3,11203,1,
101,Senate,3,11204,1,
101,Senate,3,12103,1,
101,Senate,3,12107,1,
101,Senate,3,12109,1,
101,Senate,3,13039,1,
101,Senate,3,13050,1,
101,Senate,3,13056,1,
101,Senate,3,14002,1,
101,Senate,3,14009,1,
101,Senate,3,14010,1,
101,Senate,3,14031,1,
101,Senate,3,14056,1,
101,Senate,3,14073,1,
101,Senate,3,14101,1,
101,Senate,3,14103,1,
101,Senate,3,14105,1,
101,Senate,3,14107,1,
101,Senate,3,14108,1,
101,Senate,3,14203,1,
101,Senate,3,14213,1,
101,Senate,3,14226,1,
101,Senate,3,14230,1,
101,Senate,3,14240,1,
101,Senate,3,14242,1,
101,Senate,3,14268,1,
101,Senate,3,14275,1,
101,Senate,3,14282,1,
101,Senate,3,14300,1,
101,Senate,3,14302,1,
101,Senate,3,14303,1,
101,Senate,3,14304,1,
101,Senate,3,14307,1,
101,Senate,3,14423,1,
101,Senate,3,14440,1,
101,Senate,3,14467,1,
101,Senate,3,14500,1,
101,Senate,3,14501,1,
101,Senate,3,14502,1,
101,Senate,3,14503,1,
101,Senate,3,14506,1,
101,Senate,3,14508,1,
101,Senate,3,14509,1,
101,Senate,3,14511,1,
101,Senate,3,14617,1,
101,Senate,3,14628,1,
101,Senate,3,14659,1,
101,Senate,3,14700,1,
101,Senate,3,14701,1,
101,Senate,3,14702,1,
101,Senate,3,14703,1,
101,Senate,3,14704,1,
101,Senate,3,14705,1,
101,Senate,3,14706,1,
101,Senate,3,14708,1,
101,Senate,3,14709,1,
101,Senate,3,14710,1,
101,Senate,3,14712,1,
101,Senate,3,14713,1,
101,Senate,3,14806,1,
101,Senate,3,14900,1,
101,Senate,3,14902,1,
101,Senate,3,14904,1,
101,Senate,3,14907,1,
101,Senate,3,14908,9,
101,Senate,3,14909,1,
101,Senate,3,14910,1,
101,Senate,3,14912,1,
101,Senate,3,14914,1,
101,Senate,3,14915,1,
101,Senate,3,14920,1,
101,Senate,3,14921,1,
101,Senate,3,14922,1,
101,Senate,3,15037,1,
101,Senate,3,15039,1,
101,Senate,3,15054,1,
101,Senate,3,15501,1,
101,Senate,3,15502,1,
101,Senate,3,15503,1,
101,Senate,3,15504,1,
101,Senate,3,15700,1,
101,Senate,3,15701,1,
101,Senate,3,15702,1,
101,Senate,3,15703,1,
101,Senate,3,15704,1,
101,Senate,3,15705,1,
101,Senate,3,99908,1,
101,Senate,4,660,1,
101,Senate,4,1252,1,
101,Senate,4,1366,1,
101,Senate,4,4812,1,
101,Senate,4,9369,1,
101,Senate,4,10513,1,
101,Senate,4,10605,1,
101,Senate,4,10700,1,
101,Senate,4,10791,1,
101,Senate,4,10808,1,
101,Senate,4,10818,1,
101,Senate,4,11029,1,
101,Senate,4,11043,1,
101,Senate,4,11044,1,
101,Senate,4,11203,1,
101,Senate,4,11204,1,
101,Senate,4,12103,1,
101,Senate,4,12107,1,
101,Senate,4,12109,1,
101,Senate,4,13039,1,
101,Senate,4,13050,1,
101,Senate,4,13056,1,
101,Senate,4,14002,1,
101,Senate,4,14009,1,
101,Senate,4,14010,1,
101,Senate,4,14031,1,
101,Senate,4,14056,1,
101,Senate,4,14073,1,
101,Senate,4,14101,1,
101,Senate,4,14103,1,
101,Senate,4,14105,1,
101,Senate,4,14107,1,
101,Senate,4,14108,1,
101,Senate,4,14203,1,
101,Senate,4,14213,1,
101,Senate,4,14226,1,
101,Senate,4,14230,1,
101,Senate,4,14240,1,
101,Senate,4,14242,1,
101,Senate,4,14268,1,
101,Senate,4,14275,1,
101,Senate,4,14282,1,
101,Senate,4,14300,1,
101,Senate,4,14302,1,
101,Senate,4,14303,1,
101,Senate,4,14304,1,
101,Senate,4,14307,1,
101,Senate,4,14423,1,
101,Senate,4,14440,1,
101,Senate,4,14467,1,
101,Senate,4,14500,1,
101,Senate,4,14501,1,
101,Senate,4,14502,1,
101,Senate,4,14503,1,
101,Senate,4,14506,1,
101,Senate,4,14508,1,
101,Senate,4,14509,1,
101,Senate,4,14511,1,
101,Senate,4,14617,1,
101,Senate,4,14628,1,
101,Senate,4,14659,1,
101,Senate,4,14700,1,
101,Senate,4,14701,1,
101,Senate,4,14702,1,
101,Senate,4,14703,1,
101,Senate,4,14704,1,
101,Senate,4,14705,1,
101,Senate,4,14706,1,
101,Senate,4,14708,1,
101,Senate,4,14709,1,
101,Senate,4,14710,1,
101,Senate,4,14712,1,
101,Senate,4,14713,1,
101,Senate,4,14806,1,
101,Senate,4,14900,1,
101,Senate,4,14902,1,
101,Senate,4,14904,1,
101,Senate,4,14907,1,
101,Senate,4,14908,1,
101,Senate,4,14909,1,
101,Senate,4,14910,1,
101,Senate,4,14912,1,
101,Senate,4,14914,1,
101,Senate,4,14915,1,
101,Senate,4,14920,1,
101,Senate,4,14921,1,
101,Senate,4,14922,1,
101,Senate,4,15037,1,
101,Senate,4,15039,1,
101,Senate,4,15054,1,
101,Senate,4,15501,1,
101,Senate,4,15502,1,
101,Senate,4,15503,1,
101,Senate,4,15504,1,
101,Senate,4,15700,1,
101,Senate,4,15701,1,
101,Senate,4,15702,1,
101,Senate,4,15703,1,
101,Senate,4,15704,1,
101,Senate,4,15705,1,
101,Senate,4,99908,1,
101,Senate,5,660,1,
101,Senate,5,1252,1,
101,Senate,5,1366,1,
101,Senate,5,4812,1,
101,Senate,5,9369,1,
101,Senate,5,10513,1,
101,Senate,5,10605,1,
101,Senate,5,10700,1,
101,Senate,5,10791,1,
101,Senate,5,10808,1,
101,Senate,5,10818,1,
101,Senate,5,11029,1,
101,Senate,5,11043,1,
101,Senate,5,11044,1,
101,Senate,5,11203,1,
101,Senate,5,11204,1,
101,Senate,5,12103,1,
101,Senate,5,12107,1,
101,Senate,5,12109,1,
101,Senate,5,13039,1,
101,Senate,5,13050,1,
101,Senate,5,13056,1,
101,Senate,5,14002,1,
101,Senate,5,14009,1,
101,Senate,5,14010,1,
101,Senate,5,14031,1,
101,Senate,5,14056,1,
101,Senate,5,14073,1,
101,Senate,5,14101,1,
101,Senate,5,14103,1,
101,Senate,5,14105,1,
101,Senate,5,14107,1,
101,Senate,5,14108,1,
101,Senate,5,14203,1,
101,Senate,5,14213,1,
101,Senate,5,14226,1,
101,Senate,5,14230,1,
101,Senate,5,14240,1,
101,Senate,5,14242,1,
101,Senate,5,14268,1,
101,Senate,5,14275,1,
101,Senate,5,14282,1,
101,Senate,5,14300,1,
101,Senate,5,14302,1,
101,Senate,5,14303,1,
101,Senate,5,14304,1,
101,Senate,5,14307,1,
101,Senate,5,14423,1,
101,Senate,5,14440,1,
101,Senate,5,14467,1,
101,Senate,5,14500,1,
101,Senate,5,14501,1,
101,Senate,5,14502,1,
101,Senate,5,14503,1,
101,Senate,5,14506,1,
101,Senate,5,14508,1,
101,Senate,5,14509,1,
101,Senate,5,14511,1,
101,Senate,5,14617,1,
101,Senate,5,14628,1,
101,Senate,5,14659,1,
101,Senate,5,14700,1,
101,Senate,5,14701,1,
101,Senate,5,14702,1,
101,Senate,5,14703,1,
101,Senate,5,14704,1,
101,Senate,5,14705,1,
101,Senate,5,14706,1,
101,Senate,5,14708,1,
101,Senate,5,14709,1,
101,Senate,5,14710,1,
101,Senate,5,14712,1,
101,Senate,5,14713,1,
101,Senate,5,14806,1,
101,Senate,5,14900,1,
101,Senate,5,14902,1,
101,Senate,5,14904,1,
101,Senate,5,14907,1,
101,Senate,5,14908,1,
101,Senate,5,14909,1,
101,Senate,5,14910,1,
101,Senate,5,14912,1,
101,Senate,5,14914,1,
101,Senate,5,14915,1,
101,Senate,5,14920,1,
101,Senate,5,14921,1,
101,Senate,5,14922,1,
101,Senate,5,15037,1,
101,Senate,5,15039,1,
101,Senate,5,15054,1,
101,Senate,5,15501,1,
101,Senate,5,15502,1,
101,Senate,5,15503,1,
101,Senate,5,15504,1,
101,Senate,5,15700,1,
101,Senate,5,15701,1,
101,Senate,5,15702,1,
101,Senate,5,15703,1,
101,Senate,5,15704,1,
101,Senate,5,15705,1,
101,Senate,5,99908,1,
101,Senate,6,660,1,
101,Senate,6,1252,1,
101,Senate,6,1366,1,
101,Senate,6,4812,1,
101,Senate,6,9369,1,
101,Senate,6,10513,1,
101,Senate,6,10605,1,
101,Senate,6,10700,1,
101,Senate,6,10791,1,
101,Senate,6,10808,1,
101,Senate,6,10818,1,
101,Senate,6,11029,1,
101,Senate,6,11043,1,
101,Senate,6,11044,1,
101,Senate,6,11203,1,
101,Senate,6,11204,1,
101,Senate,6,12103,1,
101,Senate,6,12107,1,
101,Senate,6,12109,1,
101,Senate,6,13039,1,
101,Senate,6,13050,1,
101,Senate,6,13056,1,
101,Senate,6,14002,1,
101,Senate,6,14009,1,
101,Senate,6,14010,1,
101,Senate,6,14031,1,
101,Senate,6,14056,1,
101,Senate,6,14073,1,
101,Senate,6,14101,1,
101,Senate,6,14103,1,
101,Senate,6,14105,1,
101,Senate,6,14107,1,
101,Senate,6,14108,1,
101,Senate,6,14203,1,
101,Senate,6,14213,1,
101,Senate,6,14226,1,
101,Senate,6,14230,1,
101,Senate,6,14240,1,
101,Senate,6,14242,1,
101,Senate,6,14268,1,
101,Senate,6,14275,1,
101,Senate,6,14282,1,
101,Senate,6,14300,1,
101,Senate,6,14302,1,
101,Senate,6,14303,1,
101,Senate,6,14304,1,
101,Senate,6,14307,1,
101,Senate,6,14423,1,
101,Senate,6,14440,1,
101,Senate,6,14467,1,
101,Senate,6,14500,1,
101,Senate,6,14501,1,
101,Senate,6,14502,1,
101,Senate,6,14503,1,
101,Senate,6,14506,1,
101,Senate,6,14508,1,
101,Senate,6,14509,1,
101,Senate,6,14511,1,
101,Senate,6,14617,1,
101,Senate,6,14628,1,
101,Senate,6,14659,1,
101,Senate,6,14700,1,
101,Senate,6,14701,1,
101,Senate,6,14702,1,
101,Senate,6,14703,1,
101,Senate,6,14704,1,
101,Senate,6,14705,1,
101,Senate,6,14706,1,
101,Senate,6,14708,1,
101,Senate,6,14709,1,
101,Senate,6,14710,1,
101,Senate,6,14712,1,
101,Senate,6,14713,1,
101,Senate,6,14806,1,
101,Senate,6,14900,1,
101,Senate,6,14902,1,
101,Senate,6,14904,1,
101,Senate,6,14907,1,
101,Senate,6,14908,1,
101,Senate,6,14909,1,
101,Senate,6,14910,1,
101,Senate,6,14912,1,
101,Senate,6,14914,1,
101,Senate,6,14915,1,
101,Senate,6,14920,1,
101,Senate,6,14921,1,
101,Senate,6,14922,1,
101,Senate,6,15037,1,
101,Senate,6,15039,1,
101,Senate,6,15054,1,
101,Senate,6,15501,1,
101,Senate,6,15502,1,
101,Senate,6,15503,1,
101,Senate,6,15504,1,
101,Senate,6,15700,1,
101,Senate,6,15701,1,
101,Senate,6,15702,1,
101,Senate,6,15703,1,
101,Senate,6,15704,1,
101,Senate,6,15705,1,
101,Senate,6,99908,1,
101,Senate,7,660,1,
101,Senate,7,1252,1,
101,Senate,7,1366,1,
101,Senate,7,4812,1,
101,Senate,7,9369,1,
101,Senate,7,10513,1,
101,Senate,7,10605,1,
101,Senate,7,10700,1,
101,Senate,7,10791,1,
101,Senate,7,10808,1,
101,Senate,7,10818,1,
101,Senate,7,11029,1,
101,Senate,7,11043,1,
101,Senate,7,11044,1,
101,Senate,7,11203,1,
101,Senate,7,11204,1,
101,Senate,7,12103,1,
101,Senate,7,12107,1,
101,Senate,7,12109,1,
101,Senate,7,13039,1,
101,Senate,7,13050,1,
101,Senate,7,13056,1,
101,Senate,7,14002,1,
101,Senate,7,14009,1,
101,Senate,7,14010,1,
101,Senate,7,14031,1,
101,Senate,7,14056,1,
101,Senate,7,14073,1,
101,Senate,7,14101,1,
101,Senate,7,14103,1,
101,Senate,7,14105,1,
101,Senate,7,14107,1,
101,Senate,7,14108,1,
101,Senate,7,14203,1,
101,Senate,7,14213,1,
101,Senate,7,14226,1,
101,Senate,7,14230,1,
101,Senate,7,14240,1,
101,Senate,7,14242,1,
101,Senate,7,14268,1,
101,Senate,7,14275,1,
101,Senate,7,14282,1,
101,Senate,7,14300,1,
101,Senate,7,14302,1,
101,Senate,7,14303,1,
101,Senate,7,14304,1,
101,Senate,7,14307,1,
101,Senate,7,14423,1,
101,Senate,7,14440,1,
101,Senate,7,14467,1,
101,Senate,7,14500,1,
101,Senate,7,14501,1,
101,Senate,7,14502,1,
101,Senate,7,14503,1,
101,Senate,7,14506,1,
101,Senate,7,14508,1,
101,Senate,7,14509,1,
101,Senate,7,14511,1,
101,Senate,7,14617,1,
101,Senate,7,14628,1,
101,Senate,7,14659,1,
101,Senate,7,14700,1,
101,Senate,7,14701,1,
101,Senate,7,14702,1,
101,Senate,7,14703,1,
101,Senate,7,14704,1,
101,Senate,7,14705,1,
101,Senate,7,14706,1,
101,Senate,7,14708,1,
101,Senate,7,14709,1,
101,Senate,7,14710,1,
101,Senate,7,14712,1,
101,Senate,7,14713,1,
101,Senate,7,14806,1,
101,Senate,7,14900,1,
101,Senate,7,14902,1,
101,Senate,7,14904,1,
101,Senate,7,14907,1,
101,Senate,7,14908,1,
101,Senate,7,14909,1,
101,Senate,7,14910,1,
101,Senate,7,14912,1,
101,Senate,7,14914,1,
101,Senate,7,14915,1,
101,Senate,7,14920,1,
101,Senate,7,14921,1,
101,Senate,7,14922,1,
101,Senate,7,15037,1,
101,Senate,7,15039,1,
101,Senate,7,15054,1,
101,Senate,7,15501,1,
101,Senate,7,15502,1,
101,Senate,7,15503,1,
101,Senate,7,15504,1,
101,Senate,7,15700,1,
101,Senate,7,15701,1,
101,Senate,7,15702,1,
101,Senate,7,15703,1,
101,Senate,7,15704,1,
101,Senate,7,15705,1,
101,Senate,7,99908,1,
101,Senate,8,660,1,
101,Senate,8,1252,1,
101,Senate,8,1366,1,
101,Senate,8,4812,1,
101,Senate,8,9369,1,
101,Senate,8,10513,1,
101,Senate,8,10605,1,
101,Senate,8,10700,1,
101,Senate,8,10791,1,
101,Senate,8,10808,1,
101,Senate,8,10818,1,
101,Senate,8,11029,1,
101,Senate,8,11043,1,
101,Senate,8,11044,1,
101,Senate,8,11203,1,
101,Senate,8,11204,1,
101,Senate,8,12103,1,
101,Senate,8,12107,1,
101,Senate,8,12109,1,
101,Senate,8,13039,1,
101,Senate,8,13050,1,
101,Senate,8,13056,1,
101,Senate,8,14002,1,
101,Senate,8,14009,1,
101,Senate,8,14010,1,
101,Senate,8,14031,1,
101,Senate,8,14056,1,
101,Senate,8,14073,1,
101,Senate,8,14101,1,
101,Senate,8,14103,1,
101,Senate,8,14105,1,
101,Senate,8,14107,1,
101,Senate,8,14108,1,
101,Senate,8,14203,1,
101,Senate,8,14213,1,
101,Senate,8,14226,1,
101,Senate,8,14230,1,
101,Senate,8,14240,1,
101,Senate,8,14242,1,
101,Senate,8,14268,1,
101,Senate,8,14275,1,
101,Senate,8,14282,1,
101,Senate,8,14300,1,
101,Senate,8,14302,1,
101,Senate,8,14303,1,
101,Senate,8,14304,1,
101,Senate,8,14307,1,
101,Senate,8,14423,1,
101,Senate,8,14440,1,
101,Senate,8,14467,1,
101,Senate,8,14500,1,
101,Senate,8,14501,1,
101,Senate,8,14502,1,
101,Senate,8,14503,1,
101,Senate,8,14506,1,
101,Senate,8,14508,1,
101,Senate,8,14509,1,
101,Senate,8,14511,1,
101,Senate,8,14617,1,
101,Senate,8,14628,1,
101,Senate,8,14659,1,
101,Senate,8,14700,1,
101,Senate,8,14701,1,
101,Senate,8,14702,1,
101,Senate,8,14703,1,
101,Senate,8,14704,1,
101,Senate,8,14705,1,
101,Senate,8,14706,1,
101,Senate,8,14708,1,
101,Senate,8,14709,1,
101,Senate,8,14710,1,
101,Senate,8,14712,1,
101,Senate,8,14713,1,
101,Senate,8,14806,1,
101,Senate,8,14900,1,
101,Senate,8,14902,1,
101,Senate,8,14904,1,
101,Senate,8,14907,1,
101,Senate,8,14908,1,
101,Senate,8,14909,1,
101,Senate,8,14910,1,
101,Senate,8,14912,1,
101,Senate,8,14914,1,
101,Senate,8,14915,1,
101,Senate,8,14920,1,
101,Senate,8,14921,1,
101,Senate,8,14922,1,
101,Senate,8,15037,1,
101,Senate,8,15039,1,
101,Senate,8,15054,1,
101,Senate,8,15501,1,
101,Senate,8,15502,1,
101,Senate,8,15503,1,
101,Senate,8,15504,1,
101,Senate,8,15700,1,
101,Senate,8,15701,1,
101,Senate,8,15702,1,
101,Senate,8,15703,1,
101,Senate,8,15704,1,
101,Senate,8,15705,1,
101,Senate,8,99908,1,
101,Senate,9,660,1,
101,Senate,9,1252,1,
101,Senate,9,1366,1,
101,Senate,9,4812,1,
101,Senate,9,9369,1,
101,Senate,9,10513,1,
101,Senate,9,10605,1,
101,Senate,9,10700,1,
101,Senate,9,10791,1,
101,Senate,9,10808,1,
101,Senate,9,10818,1,
101,Senate,9,11029,1,
101,Senate,9,11043,1,
101,Senate,9,11044,1,
101,Senate,9,11203,1,
101,Senate,9,11204,1,
101,Senate,9,12103,1,
101,Senate,9,12107,1,
101,Senate,9,12109,1,
101,Senate,9,13039,1,
101,Senate,9,13050,1,
101,Senate,9,13056,1,
101,Senate,9,14002,1,
101,Senate,9,14009,1,
101,Senate,9,14010,1,
101,Senate,9,14031,1,
101,Senate,9,14056,1,
101,Senate,9,14073,1,
101,Senate,9,14101,1,
101,Senate,9,14103,1,
101,Senate,9,14105,1,
101,Senate,9,14107,1,
101,Senate,9,14108,1,
101,Senate,9,14203,1,
101,Senate,9,14213,1,
101,Senate,9,14226,1,
101,Senate,9,14230,1,
101,Senate,9,14240,1,
101,Senate,9,14242,1,
101,Senate,9,14268,1,
101,Senate,9,14275,1,
101,Senate,9,14282,1,
101,Senate,9,14300,1,
101,Senate,9,14302,1,
101,Senate,9,14303,1,
101,Senate,9,14304,1,
101,Senate,9,14307,1,
101,Senate,9,14423,1,
101,Senate,9,14440,1,
101,Senate,9,14467,1,
101,Senate,9,14500,1,
101,Senate,9,14501,1,
101,Senate,9,14502,1,
101,Senate,9,14503,1,
101,Senate,9,14506,1,
101,Senate,9,14508,1,
101,Senate,9,14509,1,
101,Senate,9,14511,1,
101,Senate,9,14617,1,
101,Senate,9,14628,1,
101,Senate,9,14659,1,
101,Senate,9,14700,1,
101,Senate,9,14701,1,
101,Senate,9,14702,1,
101,Senate,9,14703,1,
101,Senate,9,14704,1,
101,Senate,9,14705,1,
101,Senate,9,14706,1,
101,Senate,9,14708,1,
101,Senate,9,14709,1,
101,Senate,9,14710,1,
101,Senate,9,14712,1,
101,Senate,9,14713,1,
101,Senate,9,14806,1,
101,Senate,9,14900,1,
101,Senate,9,14902,1,
101,Senate,9,14904,1,
101,Senate,9,14907,1,
101,Senate,9,14908,1,
101,Senate,9,14909,1,
101,Senate,9,14910,1,
101,Senate,9,14912,1,
101,Senate,9,14914,1,
101,Senate,9,14915,1,
101,Senate,9,14920,1,
101,Senate,9,14921,1,
101,Senate,9,14922,1,
101,Senate,9,15037,1,
101,Senate,9,15039,1,
101,Senate,9,15054,1,
101,Senate,9,15501,1,
101,Senate,9,15502,1,
101,Senate,9,15503,1,
101,Senate,9,15504,1,
101,Senate,9,15700,1,
101,Senate,9,15701,1,
101,Senate,9,15702,1,
101,Senate,9,15703,1,
101,Senate,9,15704,1,
101,Senate,9,15705,1,
101,Senate,9,99908,1,
101,Senate,10,660,1,
101,Senate,10,1252,1,
101,Senate,10,1366,1,
101,Senate,10,4812,1,
101,Senate,10,9369,1,
101,Senate,10,10513,1,
101,Senate,10,10605,1,
101,Senate,10,10700,1,
101,Senate,10,10791,1,
101,Senate,10,10808,1,
101,Senate,10,10818,1,
101,Senate,10,11029,1,
101,Senate,10,11043,1,
101,Senate,10,11044,1,
101,Senate,10,11203,1,
101,Senate,10,11204,1,
101,Senate,10,12103,1,
101,Senate,10,12107,1,
101,Senate,10,12109,1,
101,Senate,10,13039,1,
101,Senate,10,13050,1,
101,Senate,10,13056,1,
101,Senate,10,14002,1,
101,Senate,10,14009,1,
101,Senate,10,14010,1,
101,Senate,10,14031,1,
101,Senate,10,14056,1,
101,Senate,10,14073,1,
101,Senate,10,14101,1,
101,Senate,10,14103,1,
101,Senate,10,14105,1,
101,Senate,10,14107,1,
101,Senate,10,14108,1,
101,Senate,10,14203,1,
101,Senate,10,14213,1,
101,Senate,10,14226,1,
101,Senate,10,14230,1,
101,Senate,10,14240,1,
101,Senate,10,14242,1,
101,Senate,10,14268,1,
101,Senate,10,14275,1,
101,Senate,10,14282,1,
101,Senate,10,14300,1,
101,Senate,10,14302,1,
101,Senate,10,14303,1,
101,Senate,10,14304,1,
101,Senate,10,14307,1,
101,Senate,10,14423,1,
101,Senate,10,14440,1,
101,Senate,10,14467,1,
101,Senate,10,14500,1,
101,Senate,10,14501,1,
101,Senate,10,14502,1,
101,Senate,10,14503,1,
101,Senate,10,14506,1,
101,Senate,10,14508,1,
101,Senate,10,14509,1,
101,Senate,10,14511,1,
101,Senate,10,14617,1,
101,Senate,10,14628,1,
101,Senate,10,14659,1,
101,Senate,10,14700,1,
101,Senate,10,14701,1,
101,Senate,10,14702,1,
101,Senate,10,14703,1,
101,Senate,10,14704,1,
101,Senate,10,14705,1,
101,Senate,10,14706,1,
101,Senate,10,14708,1,
101,Senate,10,14709,1,
101,Senate,10,14710,1,
101,Senate,10,14712,1,
101,Senate,10,14713,1,
101,Senate,10,14806,1,
101,Senate,10,14900,1,
101,Senate,10,14902,1,
101,Senate,10,14904,1,
101,Senate,10,14907,1,
101,Senate,10,14908,1,
101,Senate,10,14909,1,
101,Senate,10,14910,1,
101,Senate,10,14912,1,
101,Senate,10,14914,1,
101,Senate,10,14915,1,
101,Senate,10,14920,1,
101,Senate,10,14921,1,
101,Senate,10,14922,1,
