congress,chamber,rollnumber,icpsr,cast_code,prob
85,Senate,6,8666,6,99.6
85,Senate,6,8764,4,18.0
85,Senate,6,8883,1,97.7
85,Senate,6,9141,6,74.9
85,Senate,6,9174,1,96.7
85,Senate,6,9374,6,99.3
85,Senate,6,9865,6,94.1
85,Senate,6,10110,6,99.6
85,Senate,6,10163,6,95.5
85,Senate,6,10450,6,49.6
85,Senate,6,99369,1,100.0
85,Senate,6,99901,6,100.0
85,Senate,7,52,6,68.1
85,Senate,7,142,6,98.1
85,Senate,7,165,1,98.6
85,Senate,7,464,6,94.6
85,Senate,7,546,6,92.5
85,Senate,7,645,6,99.5
85,Senate,7,688,1,99.2
85,Senate,7,777,1,81.4
85,Senate,7,1024,6,99.7
85,Senate,7,1027,6,99.3
85,Senate,7,1329,6,99.5
85,Senate,7,1341,6,98.0
85,Senate,7,1365,1,54.3
85,Senate,7,1489,6,98.1
85,Senate,7,1510,6,90.9
85,Senate,7,1540,1,100.0
85,Senate,7,1569,6,53.1
85,Senate,7,1570,1,17.2
85,Senate,7,1678,1,99.1
85,Senate,7,1721,1,99.9
85,Senate,7,1776,1,99.9
85,Senate,7,2052,6,68.7
85,Senate,7,2087,6,99.0
85,Senate,7,2267,6,98.7
85,Senate,7,2609,6,98.6
85,Senate,7,2691,1,99.6
85,Senate,7,2803,6,96.3
85,Senate,7,2822,1,91.6
85,Senate,7,2901,5,2.6
85,Senate,7,2987,1,95.6
85,Senate,7,3206,6,96.1
85,Senate,7,3349,1,83.3
85,Senate,7,3388,7,99.9
85,Senate,7,3658,6,99.9
85,Senate,7,3704,1,99.9
85,Senate,7,3783,1,99.7
85,Senate,7,4227,1,99.2
85,Senate,7,4328,1,99.7
85,Senate,7,4382,6,98.7
85,Senate,7,4418,1,99.7
85,Senate,7,4520,1,89.1
85,Senate,7,4660,6,98.4
85,Senate,7,4728,1,99.8
85,Senate,7,4834,3,12.6
85,Senate,7,4851,1,99.5
85,Senate,7,4898,1,51.4
85,Senate,7,4922,6,99.3
85,Senate,7,4979,1,99.5
85,Senate,7,5009,1,98.9
85,Senate,7,5122,1,100.0
85,Senate,7,5180,1,99.0
85,Senate,7,5213,1,99.4
85,Senate,7,5343,6,94.8
85,Senate,7,5372,6,84.0
85,Senate,7,5452,7,15.9
85,Senate,7,5500,1,10.1
85,Senate,7,5767,1,99.1
85,Senate,7,5913,1,99.8
85,Senate,7,5944,6,78.5
85,Senate,7,5967,1,100.0
85,Senate,7,6021,6,99.7
85,Senate,7,6039,6,95.0
85,Senate,7,6137,6,89.7
85,Senate,7,6151,1,92.0
85,Senate,7,6366,1,100.0
85,Senate,7,6597,1,99.6
85,Senate,7,6738,1,100.0
85,Senate,7,6745,6,91.5
85,Senate,7,6796,6,89.3
85,Senate,7,6820,1,100.0
85,Senate,7,6856,2,99.9
85,Senate,7,6882,1,99.9
85,Senate,7,7070,1,99.2
85,Senate,7,7229,1,98.4
85,Senate,7,7271,6,79.4
85,Senate,7,7551,6,95.9
85,Senate,7,7656,6,97.0
85,Senate,7,7826,6,87.2
85,Senate,7,7958,1,82.7
85,Senate,7,8138,1,93.0
85,Senate,7,8185,6,92.1
85,Senate,7,8270,6,95.9
85,Senate,7,8313,1,99.7
85,Senate,7,8593,1,98.5
85,Senate,7,8635,6,96.1
85,Senate,7,8666,6,74.4
85,Senate,7,8764,1,99.3
85,Senate,7,8883,1,96.3
85,Senate,7,9141,1,99.8
85,Senate,7,9174,1,97.5
85,Senate,7,9374,6,77.9
85,Senate,7,9865,6,96.2
85,Senate,7,10110,6,87.9
85,Senate,7,10163,6,99.9
85,Senate,7,10450,6,61.4
85,Senate,7,99369,1,51.4
85,Senate,7,99901,9,99.3
85,Senate,8,52,6,97.4
85,Senate,8,142,6,96.5
85,Senate,8,165,1,35.8
85,Senate,8,464,6,91.3
85,Senate,8,546,6,98.1
85,Senate,8,645,6,93.1
85,Senate,8,688,6,46.5
85,Senate,8,777,6,59.8
85,Senate,8,1024,6,89.9
85,Senate,8,1027,6,95.9
85,Senate,8,1329,6,98.9
85,Senate,8,1341,6,93.2
85,Senate,8,1365,1,24.9
85,Senate,8,1489,6,93.3
85,Senate,8,1510,6,95.1
85,Senate,8,1540,1,73.5
85,Senate,8,1569,6,99.6
85,Senate,8,1570,6,90.6
85,Senate,8,1678,1,46.9
85,Senate,8,1721,6,30.5
85,Senate,8,1776,6,37.8
85,Senate,8,2052,6,97.2
85,Senate,8,2087,6,94.0
85,Senate,8,2267,6,87.4
85,Senate,8,2609,6,96.8
85,Senate,8,2691,1,24.7
85,Senate,8,2803,6,88.4
85,Senate,8,2822,6,50.8
85,Senate,8,2901,1,59.3
85,Senate,8,2987,1,54.8
85,Senate,8,3206,6,99.0
85,Senate,8,3349,1,27.9
85,Senate,8,3388,7,87.2
85,Senate,8,3658,6,86.4
85,Senate,8,3704,6,27.6
85,Senate,8,3783,6,59.1
85,Senate,8,4227,6,54.3
85,Senate,8,4328,1,42.3
85,Senate,8,4382,6,94.4
85,Senate,8,4418,6,25.5
85,Senate,8,4520,6,65.1
85,Senate,8,4660,6,89.5
85,Senate,8,4728,6,54.5
85,Senate,8,4834,5,99.6
85,Senate,8,4851,6,60.3
85,Senate,8,4898,6,99.5
85,Senate,8,4922,1,15.0
85,Senate,8,4979,6,40.7
85,Senate,8,5009,1,67.1
85,Senate,8,5122,1,78.8
85,Senate,8,5180,6,78.1
85,Senate,8,5213,1,63.6
85,Senate,8,5343,6,97.2
85,Senate,8,5372,6,98.6
85,Senate,8,5452,7,73.2
85,Senate,8,5500,6,95.7
85,Senate,8,5767,1,65.3
85,Senate,8,5913,1,52.1
85,Senate,8,5944,6,81.1
85,Senate,8,5967,6,17.9
85,Senate,8,6021,6,94.8
85,Senate,8,6039,6,93.5
85,Senate,8,6137,1,9.2
85,Senate,8,6151,1,48.5
85,Senate,8,6366,1,76.9
85,Senate,8,6597,6,46.5
85,Senate,8,6738,1,99.7
85,Senate,8,6745,6,96.9
85,Senate,8,6796,6,91.4
85,Senate,8,6820,1,78.3
85,Senate,8,6856,2,63.6
85,Senate,8,6882,1,48.4
85,Senate,8,7070,1,42.3
85,Senate,8,7229,6,78.6
85,Senate,8,7271,6,98.0
85,Senate,8,7551,6,96.9
85,Senate,8,7656,6,99.1
85,Senate,8,7826,1,10.3
85,Senate,8,7958,6,63.4
85,Senate,8,8138,1,50.8
85,Senate,8,8185,6,98.0
85,Senate,8,8270,6,89.6
85,Senate,8,8313,1,67.0
85,Senate,8,8593,6,45.0
85,Senate,8,8635,6,99.3
85,Senate,8,8666,6,96.9
85,Senate,8,8764,6,34.5
85,Senate,8,8883,6,43.8
85,Senate,8,9141,1,55.8
85,Senate,8,9174,1,59.5
85,Senate,8,9374,6,96.5
85,Senate,8,9865,6,94.2
85,Senate,8,10110,6,97.0
85,Senate,8,10163,6,89.7
85,Senate,8,10450,1,13.2
85,Senate,8,99369,6,64.9
85,Senate,8,99901,9,98.8
85,Senate,9,52,6,97.2
85,Senate,9,142,6,87.1
85,Senate,9,165,6,82.0
85,Senate,9,464,1,55.9
85,Senate,9,546,1,2.7
85,Senate,9,645,1,47.0
85,Senate,9,688,6,66.4
85,Senate,9,777,6,17.7
85,Senate,9,1024,6,25.4
85,Senate,9,1027,6,82.0
85,Senate,9,1329,6,99.6
85,Senate,9,1341,6,55.4
85,Senate,9,1365,7,20.9
85,Senate,9,1489,6,56.2
85,Senate,9,1510,6,80.8
85,Senate,9,1540,6,88.3
85,Senate,9,1569,6,99.9
85,Senate,9,1570,1,46.1
85,Senate,9,1678,6,73.7
85,Senate,9,1721,6,80.3
85,Senate,9,1776,6,91.7
85,Senate,9,2052,6,96.6
85,Senate,9,2087,6,62.2
85,Senate,9,2267,1,87.5
85,Senate,9,2609,6,89.4
85,Senate,9,2691,6,96.4
85,Senate,9,2803,1,78.7
85,Senate,9,2822,1,76.6
85,Senate,9,2901,4,35.3
85,Senate,9,2987,1,69.7
85,Senate,9,3206,6,99.5
85,Senate,9,3349,6,47.8
85,Senate,9,3388,7,57.9
85,Senate,9,3658,1,88.6
85,Senate,9,3704,6,70.4
85,Senate,9,3783,6,90.7
85,Senate,9,4227,6,77.0
85,Senate,9,4328,6,90.9
85,Senate,9,4382,6,66.5
85,Senate,9,4418,1,44.7
85,Senate,9,4520,6,43.0
85,Senate,9,4660,1,76.5
85,Senate,9,4728,6,91.7
85,Senate,9,4834,5,99.9
85,Senate,9,4851,6,88.5
85,Senate,9,4898,6,99.9
85,Senate,9,4922,1,94.5
85,Senate,9,4979,6,68.5
85,Senate,9,5009,1,57.2
85,Senate,9,5122,1,21.9
85,Senate,9,5180,6,95.4
85,Senate,9,5213,1,42.8
85,Senate,9,5343,6,93.2
85,Senate,9,5372,6,98.9
85,Senate,9,5452,7,52.1
85,Senate,9,5500,6,85.4
85,Senate,9,5767,1,51.5
85,Senate,9,5913,6,84.8
85,Senate,9,5944,1,87.1
85,Senate,9,5967,6,76.1
85,Senate,9,6021,6,73.3
85,Senate,9,6039,6,63.3
85,Senate,9,6137,1,52.9
85,Senate,9,6151,1,74.7
85,Senate,9,6366,6,87.8
85,Senate,9,6597,6,77.1
85,Senate,9,6738,1,33.9
